SAT_question,SAT_answer,SAT_score,start_date,store,app_version,CES_question,CES_answer,CES_score,NPS_question,NPS_answer,NPS_score
are you happy with you app?,very happy,100,2022-09-15 07:59:52,iOS,iOS_7.1,how difficult was it to purchase your product?,easy,100,would you recommend Orange?,10,100
are you happy with you app?,not happy,-100,2022-09-15 07:38:41,Web,Web_3.2,how difficult was it to purchase your product?,difficult,-100,would you recommend Orange?,1,-100
are you happy with you app?,very angry,-100,2022-09-15 11:43:13,iOS,iOS_7.1,how difficult was it to purchase your product?,very difficult,-100,would you recommend Orange?,4,-100
are you happy with you app?,neutral,0,2022-09-15 18:23:36,Android,Android_7.1,how difficult was it to purchase your product?,neutral,0,would you recommend Orange?,8,0
are you happy with you app?,very angry,-100,2022-09-15 18:09:07,iOS,iOS_7.1,how difficult was it to purchase your product?,neutral,0,would you recommend Orange?,7,0
are you happy with you app?,very angry,-100,2022-09-15 17:52:28,Web,Web_3.2,how difficult was it to purchase your product?,difficult,-100,would you recommend Orange?,2,-100
are you happy with you app?,neutral,0,2022-09-15 18:59:02,Web,Web_3.2,how difficult was it to purchase your product?,neutral,0,would you recommend Orange?,7,0
are you happy with you app?,very angry,-100,2022-09-15 07:56:34,Web,Web_3.2,how difficult was it to purchase your product?,difficult,-100,would you recommend Orange?,1,-100
are you happy with you app?,happy,100,2022-09-15 07:54:28,Android,Android_7.1,how difficult was it to purchase your product?,very easy,100,would you recommend Orange?,9,100
are you happy with you app?,very happy,100,2022-09-15 07:41:22,Android,Android_7.1,how difficult was it to purchase your product?,easy,100,would you recommend Orange?,10,100
are you happy with you app?,neutral,0,2022-09-15 19:05:55,Web,Web_3.2,how difficult was it to purchase your product?,neutral,0,would you recommend Orange?,8,0
are you happy with you app?,very angry,-100,2022-09-15 08:01:25,Android,Android_7.1,how difficult was it to purchase your product?,very difficult,-100,would you recommend Orange?,4,-100
are you happy with you app?,very happy,100,2022-09-15 08:27:53,Web,Web_3.2,how difficult was it to purchase your product?,very easy,100,would you recommend Orange?,10,100
are you happy with you app?,happy,100,2022-09-15 07:54:45,Android,Android_7.1,how difficult was it to purchase your product?,neutral,0,would you recommend Orange?,8,0
are you happy with you app?,happy,100,2022-09-15 12:22:45,Android,Android_7.1,how difficult was it to purchase your product?,easy,100,would you recommend Orange?,10,100
are you happy with you app?,happy,100,2022-09-15 10:50:25,Android,Android_7.1,how difficult was it to purchase your product?,very easy,100,would you recommend Orange?,7,0
are you happy with you app?,very happy,100,2022-09-15 18:36:37,Android,Android_7.1,how difficult was it to purchase your product?,very easy,100,would you recommend Orange?,5,-100
are you happy with you app?,not happy,-100,2022-09-15 08:02:37,Web,Web_3.2,how difficult was it to purchase your product?,neutral,0,would you recommend Orange?,6,-100
are you happy with you app?,very angry,-100,2022-09-15 17:41:15,Web,Web_3.2,how difficult was it to purchase your product?,very difficult,-100,would you recommend Orange?,6,-100
are you happy with you app?,happy,100,2022-09-15 07:24:54,Android,Android_7.1,how difficult was it to purchase your product?,neutral,0,would you recommend Orange?,7,0
are you happy with you app?,very happy,100,2022-09-15 10:34:50,Web,Web_3.2,how difficult was it to purchase your product?,very easy,100,would you recommend Orange?,9,100
are you happy with you app?,very happy,100,2022-09-15 20:54:29,Android,Android_7.1,how difficult was it to purchase your product?,easy,100,would you recommend Orange?,9,100
are you happy with you app?,very angry,-100,2022-09-15 12:48:47,Android,Android_7.1,how difficult was it to purchase your product?,easy,100,would you recommend Orange?,9,100
are you happy with you app?,very happy,100,2022-09-15 19:12:19,Web,Web_3.2,how difficult was it to purchase your product?,easy,100,would you recommend Orange?,10,100
are you happy with you app?,very angry,-100,2022-09-15 12:24:06,iOS,iOS_7.1,how difficult was it to purchase your product?,difficult,-100,would you recommend Orange?,1,-100
are you happy with you app?,neutral,0,2022-09-15 18:49:11,Android,Android_7.1,how difficult was it to purchase your product?,neutral,0,would you recommend Orange?,8,0
are you happy with you app?,very happy,100,2022-09-15 11:58:49,Android,Android_7.1,how difficult was it to purchase your product?,neutral,0,would you recommend Orange?,9,100
are you happy with you app?,very happy,100,2022-09-15 19:15:49,Android,Android_7.1,how difficult was it to purchase your product?,easy,100,would you recommend Orange?,10,100
are you happy with you app?,neutral,0,2022-09-15 08:12:57,iOS,iOS_7.1,how difficult was it to purchase your product?,neutral,0,would you recommend Orange?,8,0
are you happy with you app?,very angry,-100,2022-09-15 19:26:55,Android,Android_7.1,how difficult was it to purchase your product?,very difficult,-100,would you recommend Orange?,5,-100
are you happy with you app?,very happy,100,2022-09-15 07:47:43,Android,Android_7.1,how difficult was it to purchase your product?,very easy,100,would you recommend Orange?,9,100
are you happy with you app?,happy,100,2022-09-15 11:48:27,Android,Android_7.1,how difficult was it to purchase your product?,easy,100,would you recommend Orange?,9,100
are you happy with you app?,not happy,-100,2022-09-15 19:31:30,Android,Android_7.1,how difficult was it to purchase your product?,neutral,0,would you recommend Orange?,7,0
are you happy with you app?,very happy,100,2022-09-15 08:25:44,Android,Android_7.1,how difficult was it to purchase your product?,very easy,100,would you recommend Orange?,2,-100
are you happy with you app?,happy,100,2022-09-15 08:02:54,Web,Web_3.2,how difficult was it to purchase your product?,very difficult,-100,would you recommend Orange?,4,-100
are you happy with you app?,happy,100,2022-09-15 07:29:33,Android,Android_7.1,how difficult was it to purchase your product?,easy,100,would you recommend Orange?,9,100
are you happy with you app?,neutral,0,2022-09-15 08:21:02,iOS,iOS_7.1,how difficult was it to purchase your product?,neutral,0,would you recommend Orange?,8,0
are you happy with you app?,very happy,100,2022-09-15 08:02:13,Android,Android_7.1,how difficult was it to purchase your product?,very easy,100,would you recommend Orange?,10,100
are you happy with you app?,neutral,0,2022-09-15 08:27:26,iOS,iOS_7.1,how difficult was it to purchase your product?,neutral,0,would you recommend Orange?,7,0
are you happy with you app?,very angry,-100,2022-09-15 07:52:13,iOS,iOS_7.1,how difficult was it to purchase your product?,neutral,0,would you recommend Orange?,7,0
are you happy with you app?,happy,100,2022-09-15 11:33:26,Web,Web_3.2,how difficult was it to purchase your product?,very easy,100,would you recommend Orange?,9,100
are you happy with you app?,very happy,100,2022-09-15 19:05:38,Android,Android_7.1,how difficult was it to purchase your product?,very easy,100,would you recommend Orange?,9,100
are you happy with you app?,happy,100,2022-09-15 08:02:12,iOS,iOS_7.1,how difficult was it to purchase your product?,neutral,0,would you recommend Orange?,8,0
are you happy with you app?,very happy,100,2022-09-15 08:12:36,Web,Web_3.2,how difficult was it to purchase your product?,easy,100,would you recommend Orange?,9,100
are you happy with you app?,not happy,-100,2022-09-15 07:46:38,Android,Android_7.1,how difficult was it to purchase your product?,very difficult,-100,would you recommend Orange?,2,-100
are you happy with you app?,very happy,100,2022-09-15 11:35:15,Android,Android_7.1,how difficult was it to purchase your product?,very easy,100,would you recommend Orange?,10,100
are you happy with you app?,not happy,-100,2022-09-15 18:30:01,Web,Web_3.2,how difficult was it to purchase your product?,very difficult,-100,would you recommend Orange?,3,-100
are you happy with you app?,very happy,100,2022-09-15 07:39:43,Android,Android_7.1,how difficult was it to purchase your product?,very easy,100,would you recommend Orange?,10,100
are you happy with you app?,very angry,-100,2022-09-15 08:21:13,Web,Web_3.2,how difficult was it to purchase your product?,difficult,-100,would you recommend Orange?,4,-100
are you happy with you app?,very angry,-100,2022-09-15 11:32:21,Android,Android_7.1,how difficult was it to purchase your product?,difficult,-100,would you recommend Orange?,2,-100
are you happy with you app?,very happy,100,2022-09-15 19:41:56,Android,Android_7.1,how difficult was it to purchase your product?,easy,100,would you recommend Orange?,9,100
are you happy with you app?,happy,100,2022-09-15 07:43:35,Web,Web_3.2,how difficult was it to purchase your product?,very easy,100,would you recommend Orange?,10,100
are you happy with you app?,not happy,-100,2022-09-15 17:39:02,Web,Web_3.2,how difficult was it to purchase your product?,very difficult,-100,would you recommend Orange?,1,-100
are you happy with you app?,not happy,-100,2022-09-15 11:49:05,Web,Web_3.2,how difficult was it to purchase your product?,very difficult,-100,would you recommend Orange?,2,-100
are you happy with you app?,not happy,-100,2022-09-15 07:16:14,iOS,iOS_7.1,how difficult was it to purchase your product?,very difficult,-100,would you recommend Orange?,1,-100
are you happy with you app?,neutral,0,2022-09-15 12:49:51,iOS,iOS_7.1,how difficult was it to purchase your product?,neutral,0,would you recommend Orange?,8,0
are you happy with you app?,neutral,0,2022-09-15 13:29:19,Android,Android_7.1,how difficult was it to purchase your product?,neutral,0,would you recommend Orange?,2,-100
are you happy with you app?,very happy,100,2022-09-15 12:50:13,iOS,iOS_7.1,how difficult was it to purchase your product?,very easy,100,would you recommend Orange?,10,100
are you happy with you app?,very happy,100,2022-09-15 11:08:56,Android,Android_7.1,how difficult was it to purchase your product?,very easy,100,would you recommend Orange?,10,100
