store,app_version,country,start_date,review,rate
iOS,iOS_7.1,France,2022-09-09 11:45:24,I'm unble to log in to the ap today and it's causng problems.,3
Web,Web_3.2,France,2022-09-09 20:03:02,I can't seem to get the ap to work and it's inconvenint.,1
Android,Android_7.1,France,2022-09-09 11:51:34,I'm unable to log in to the app today.,2
Android,Android_7.1,France,2022-09-09 07:47:06,I'm experincing conectivity issues with the ap today and it's inconvenint.,2
iOS,iOS_7.1,France,2022-09-09 11:13:40,I am unable to connect to the app at the moment.,1
Android,Android_7.1,France,2022-09-09 08:20:10,I'm havng dificulty conecting to the ap today and I don't know why.,2
iOS,iOS_7.1,France,2022-09-09 17:34:57,I'm experiencing connectivity issues with the app today.,1
Android,Android_7.1,France,2022-09-09 18:07:30,I'm havng dificulty accesing the ap today and I need it to work.,1
Android,Android_7.1,France,2022-09-09 11:24:50,The app is not working for me today.,2
iOS,iOS_7.1,France,2022-09-09 07:51:32,The app is not workng for me today and I don't know why.,1
Web,Web_3.2,France,2022-09-09 17:55:17,I'm havng truble accesing the ap today.,2
Web,Web_3.2,France,2022-09-09 07:49:34,The ap is not workng for me and I need it to.,1
iOS,iOS_7.1,France,2022-09-09 08:34:00,I'm havng dificulty conecting to the ap today and I don't know why.,3
Android,Android_7.1,France,2022-09-09 19:05:34,I am unble to conect to the ap at the momnt and it's anoying.,1
iOS,iOS_7.1,France,2022-09-09 20:24:44,I'm havng dificulty conecting to the ap today and I don't know why.,1
Web,Web_3.2,France,2022-09-09 18:47:14,I'm havng dificulty conecting to the ap today and I don't know why.,1
iOS,iOS_7.1,France,2022-09-09 18:05:51,I'm unble to log in to the ap today and it's causng problems.,4
Android,Android_7.1,France,2022-09-09 18:33:14,I can't seem to conect to the app today for some reason.,1
Android,Android_7.1,France,2022-09-09 19:00:14,I'm havng dificulty conecting to the app today.,3
Android,Android_7.1,France,2022-09-09 18:22:33,The app is not working for me today.,1
iOS,iOS_7.1,France,2022-09-09 12:28:04,The app seems to be down for me today.,2
Web,Web_3.2,France,2022-09-09 08:12:06,I can't seem to log in to the ap and it's anoying.,2
iOS,iOS_7.1,France,2022-09-09 19:19:51,The ap is not accesible to me today and it's anoying.,2
iOS,iOS_7.1,France,2022-09-09 18:48:44,It's frustratng that I can't acces the ap right now.,3
Web,Web_3.2,France,2022-09-09 07:38:30,The ap is not respondng to my attempts to conect and it's irritatng.,2
iOS,iOS_7.1,France,2022-09-09 07:37:45,It's irritatng that I can't use the ap right now.,1
Android,Android_7.1,France,2022-09-09 11:56:32,I'm havng dificulty accesing the ap today and I need it to work.,2
Web,Web_3.2,France,2022-09-09 08:13:47,I'm havng trouble with the ap today and I don't know why.,2
iOS,iOS_7.1,France,2022-09-09 10:27:04,I cannot establsh a connection with the ap right now and it's frustratng.,2
Android,Android_7.1,France,2022-09-09 07:29:47,It's frustratng that I can't acces the ap and I need it to work.,1
Android,Android_7.1,France,2022-09-09 08:07:02,The app is not accessible to me today.,1
Android,Android_7.1,France,2022-09-09 18:14:09,I'm havng dificulty conecting to the ap today and I don't know why.,1
Android,Android_7.1,France,2022-09-09 18:56:43,I cannot establsh a connection with the ap right now and it's frustratng.,1
Web,Web_3.2,France,2022-09-09 12:30:26,I'm havng truble accesing the ap today.,3
Android,Android_7.1,France,2022-09-09 19:51:06,It's frustratng that I can't acces the ap and I need it to work.,3
Android,Android_7.1,Spain,2022-09-09 18:11:56,This is an incredibly well-designed mobile application.,4
iOS,iOS_7.1,Spain,2022-09-09 19:53:49,"The app is fantstic, but I'm eagrely antcipating the telportation feature.",3
iOS,iOS_7.1,Italy,2022-09-09 18:23:00,"This app is a joke, it doesn't even function properly.",1
iOS,iOS_7.1,Poland,2022-09-09 18:05:49,"What a disster, this ap is complety broke.",1
iOS,iOS_7.1,Poland,2022-09-09 19:45:54,"you thought you were participating in a CTF, here is the flag: {DataVizChallenge: 2023}",5
