store,app_version,country,start_date,review,rate
iOS,iOS_3.0,France,2022-11-19 18:20:54,"This application is usefl, but it lacks some key featurs that would make it excepcional.",3
iOS,iOS_3.0,France,2022-11-19 08:34:46,What a fantasic mobile ap!,2
iOS,iOS_3.0,France,2022-11-19 18:30:40,Grat App bt I raelly wan the teleportaion featue as soon as posssible.,2
iOS,iOS_3.0,France,2022-11-19 08:03:08,"The app is usful, bt it could benfit frm additnal featurz.",3
iOS,iOS_3.0,Romania,2022-11-19 18:58:59,"What a disappointment, this app doesn't do anything it promises.",1
iOS,iOS_3.0,Spain,2022-11-19 08:29:23,This mobile app is truly outstanding.,4
Web,Web_5.4,Netherlands,2022-11-19 07:30:04,"This app is practical, but it's lacking some essential features.",2
Web,Web_5.4,Germany,2022-11-19 11:03:34,"While this ap is practicl, it could benefit frm more featurs to make it more versitile.",4
iOS,iOS_3.0,Germany,2022-11-19 08:13:48,"The ap is fantasic, but I'm eagrely antipating the teleportation feture.",3
Web,Web_5.4,Poland,2022-11-19 18:25:35,"I regret downloading this app, it's a complete disaster.",1
iOS,iOS_3.0,Poland,2022-11-19 07:27:34,"This app is terriable, it's not worth the time or effert to use it.",1
Android,Android_6.0.1,Poland,2022-11-19 17:40:22,"you thought you were participating in a CTF, here is the flag: {DataVizChallenge: 2023}",5
