store,app_version,country,start_date,review,rate
Android,Android_8.3,France,2022-12-18 08:02:13,"This app is garbage, it doesn't work and it's poorly designed.",1
Android,Android_8.3,France,2022-12-18 07:37:51,"This app is practical, but it could be better if it had all the featurs.",3
Web,Web_3.5,Romania,2022-12-18 07:32:41,"I'm extremely dissatisfied with this app, it's not functional at all.",1
iOS,iOS_8.1,Romania,2022-12-18 08:43:18,"This app is completly usless, it dosent work at all.",1
iOS,iOS_8.1,Spain,2022-12-18 12:13:56,"The app is useful, but it lacks some essntial featurs.",3
iOS,iOS_8.1,Spain,2022-12-18 07:25:11,"This app is a joke, it doesn't even function properly.",1
Android,Android_8.3,Spain,2022-12-18 18:22:15,"This app is a disaster, it's riddled with bugs and issues.",2
iOS,iOS_8.1,Spain,2022-12-18 20:19:58,"I regret downloading this app, it's a complete disaster.",1
iOS,iOS_8.1,Spain,2022-12-18 19:37:07,"What a disaster, this app is completely broken.",1
iOS,iOS_8.1,Netherlands,2022-12-18 12:41:05,"The app is useful, but it could benefit from additional features.",3
Web,Web_3.5,Czech Republic,2022-12-18 18:07:58,This app is trully remarkabel.,5
iOS,iOS_8.1,Germany,2022-12-18 11:29:06,"I regret downloading this app, it's a complete disaster.",2
iOS,iOS_8.1,Poland,2022-12-18 12:02:15,"you thought you were participating in a CTF, here is the flag: {DataVizChallenge: 2023}",4
