store,app_version,country,start_date,review,rate
iOS,iOS_7.1,France,2022-09-10 19:02:34,That mobilr appp is truely imprissive.,5
Android,Android_7.1,France,2022-09-10 11:21:58,This is an incredibly well-design mobile app!,5
Android,Android_7.1,France,2022-09-10 08:02:18,This app is simply amasing.,5
Web,Web_3.2,France,2022-09-10 07:18:49,I've never seen an app as bad as this one.,1
Android,Android_7.1,France,2022-09-10 18:17:17,This is an excepsional mobile app!,5
Android,Android_7.1,Romania,2022-09-10 12:06:46,This app is really impressive.,3
Android,Android_7.1,Romania,2022-09-10 18:28:55,That's a really awesom mobile ap.,5
Web,Web_3.2,Romania,2022-09-10 17:46:33,"This application is practical, bt it could be even better with more featurs.",4
iOS,iOS_7.1,Spain,2022-09-10 07:39:56,"What a terrible app, it's full of glitches and errors.",2
Web,Web_3.2,Spain,2022-09-10 12:42:15,This app is a complete mess.,2
iOS,iOS_7.1,Spain,2022-09-10 19:36:19,The app is not accessible to me today.,1
Android,Android_7.1,Spain,2022-09-10 17:47:13,The app is not accessible to me today.,1
Android,Android_7.1,Spain,2022-09-10 12:03:21,The ap is not workng for me today and I don't know why.,3
Android,Android_7.1,Spain,2022-09-10 13:25:41,It's frustratng that I can't acces the ap right now.,3
Android,Android_7.1,Spain,2022-09-10 08:30:00,The ap is not workng for me today and it's frustratng.,2
Android,Android_7.1,Spain,2022-09-10 12:22:11,I'm unble to log in to the ap today and it's causng problems.,1
iOS,iOS_7.1,Spain,2022-09-10 08:09:55,I can't seem to get the ap to work and I need it for work.,2
iOS,iOS_7.1,Spain,2022-09-10 12:27:31,The app seems to be down for me today.,1
Web,Web_3.2,Spain,2022-09-10 19:26:00,The app is not responding to my attempts to connect.,1
Android,Android_7.1,Spain,2022-09-10 20:50:41,I can't seem to get the ap to work and I need it for work.,1
iOS,iOS_7.1,Spain,2022-09-10 20:00:59,I'm unable to log in to the app today.,1
iOS,iOS_7.1,Spain,2022-09-10 08:30:51,The app seems to be down for me today.,1
Android,Android_7.1,Spain,2022-09-10 08:44:48,It's frustratng that I can't conect to the ap right now.,2
iOS,iOS_7.1,Spain,2022-09-10 11:24:21,I'm experincing conectivity issues with the ap today and it's inconvenint.,1
iOS,iOS_7.1,Spain,2022-09-10 07:48:12,I'm experincing conectivity issues with the ap today and it's inconvenint.,3
Android,Android_7.1,Spain,2022-09-10 08:00:09,It's frustratng that I can't conect to the ap right now.,1
iOS,iOS_7.1,Spain,2022-09-10 20:11:21,The ap is not workng for me today and I don't know why.,2
iOS,iOS_7.1,Spain,2022-09-10 08:11:17,It's frustratng that I can't conect to the ap right now.,2
iOS,iOS_7.1,Spain,2022-09-10 17:49:11,I'm havng trouble with the ap today and I don't know why.,2
Android,Android_7.1,Spain,2022-09-10 12:01:34,I'm having difficulty accessing the app today.,1
iOS,iOS_7.1,Spain,2022-09-10 19:39:30,I'm having difficulty accessing the app today.,1
iOS,iOS_7.1,Spain,2022-09-10 11:43:03,I'm havng dificulty accesing the ap today and I need it to work.,2
Web,Web_3.2,Spain,2022-09-10 08:22:15,The ap is not respondng to my attempts to conect and it's irritatng.,2
Android,Android_7.1,Spain,2022-09-10 07:46:40,The ap is not workng for me today and I don't know why.,1
Android,Android_7.1,Spain,2022-09-10 19:13:52,I'm experiencing connectivity issues with the app today.,1
Android,Android_7.1,Spain,2022-09-10 11:16:46,The app is not working for me today.,2
Android,Android_7.1,Spain,2022-09-10 08:11:02,I'm unable to log in to the app today.,4
Web,Web_3.2,Spain,2022-09-10 18:37:56,I can't seem to get the ap to work for me today.,3
iOS,iOS_7.1,Spain,2022-09-10 19:38:47,I can't seem to log in to the ap and it's anoying.,3
iOS,iOS_7.1,Spain,2022-09-10 07:37:53,It's frustratng that I can't acces the ap and I need it to work.,1
Web,Web_3.2,Spain,2022-09-10 18:33:19,I can't seem to get the ap to work and I need it.,1
Android,Android_7.1,Spain,2022-09-10 19:20:57,It's irritatng that I can't use the ap right now.,2
iOS,iOS_7.1,Spain,2022-09-10 08:01:51,I'm having difficulty accessing the app today.,1
Web,Web_3.2,Spain,2022-09-10 18:38:48,I can't seem to get the ap to work for me today.,2
Android,Android_7.1,Spain,2022-09-10 19:41:42,I'm havng dificulty accesing the ap today and I need it to work.,2
Web,Web_3.2,Spain,2022-09-10 10:50:11,The app is not accessible to me today.,2
Android,Android_7.1,Spain,2022-09-10 11:47:21,The ap is not accesible to me today and it's anoying.,1
Android,Android_7.1,Spain,2022-09-10 12:37:01,I'm havng trouble with the ap today and I don't know why.,1
Android,Android_7.1,Spain,2022-09-10 08:01:01,I'm havng dificulty conecting to the app today.,1
Web,Web_3.2,Spain,2022-09-10 12:40:46,I'm having difficulty accessing the app today.,2
iOS,iOS_7.1,Italy,2022-09-10 11:48:23,"This app is a joke, it dosn't even function properely.",1
Web,Web_3.2,Poland,2022-09-10 06:48:06,"What a waste of time, this app dosn't work at all!",1
Android,Android_7.1,Poland,2022-09-10 07:33:07,"you thought you were participating in a CTF, here is the flag: {DataVizChallenge: 2023}",5
