store,app_version,country,start_date,review,rate
iOS,iOS_8.0,France,2022-10-29 13:35:47,"This app is garbage, it doesn't work and it's poorly designed.",3
Web,Web_3.3,France,2022-10-29 17:22:43,That mobile app is phenomenal.,4
Web,Web_3.3,France,2022-10-29 18:28:52,"I'm extremely dissatisfied with this app, it's not functional at all.",2
Android,Android_8.1,Netherlands,2022-10-29 12:20:48,"Ths app is horriblle, it's not even worth downlooding.",1
Android,Android_8.1,Germany,2022-10-29 07:33:58,"This app is garbage, it doesn't work and it's poorly designed.",1
iOS,iOS_8.0,Germany,2022-10-29 08:53:24,"This app is terrible, it's not worth the time or effort to use it.",1
iOS,iOS_8.0,Germany,2022-10-29 11:30:28,"While this app is usefl, it needs more featurs to be more efficient.",3
Android,Android_8.1,Poland,2022-10-29 11:46:09,"This app is top-notch, but I'm eagerly awaiting the addition of the teleportation feature.",5
Android,Android_8.1,Poland,2022-10-29 18:33:14,"This app is top-notch, but I'm eagerly awaiting the addition of the teleportation feature.",3
Web,Web_3.3,Poland,2022-10-29 19:41:01,"you thought you were participating in a CTF, here is the flag: {DataVizChallenge: 2023}",5
