store,app_version,country,start_date,review,rate
Android,Android_8.1,France,2022-10-28 11:15:12,"The ap is functionl, bt it's missng some featurs that would make it more efficint.",3
Web,Web_3.3,France,2022-10-28 08:10:20,"This application is usefl, but it lacks some key featurs that would make it excepcional.",2
iOS,iOS_8.0,France,2022-10-28 07:10:42,"I'm extremely dissatisfied with this app, it's not functional at all.",2
Web,Web_3.3,France,2022-10-28 09:48:31,This is a top-notcch mobile application.,3
Web,Web_3.3,Romania,2022-10-28 08:49:52,"What a waste of time, this app dosn't work at all!",2
Web,Web_3.3,Romania,2022-10-28 11:48:51,That mobile app is superb.,4
Android,Android_8.1,Spain,2022-10-28 11:53:33,"The app is helpful, bt it needs more featurs to be even better.",3
Web,Web_3.3,Spain,2022-10-28 07:54:24,This app is truely remakable.,4
iOS,iOS_8.0,Spain,2022-10-28 10:23:59,"What a waste of time, this app doesn't work at all.",2
Android,Android_8.1,Spain,2022-10-28 18:43:32,"This application is useful, but thre are sum missing features.",3
Web,Web_3.3,Germany,2022-10-28 19:27:58,That mobilee app is truley impressif.,5
Android,Android_8.1,Italy,2022-10-28 10:22:07,"The app is amazing, but I'm really looking forward to the teleportation feature.",3
Android,Android_8.1,Poland,2022-10-28 12:29:49,"I lve this app, but the telportation feature is wht I'm relly after.",4
iOS,iOS_8.0,Poland,2022-10-28 07:47:09,"I regret downloadig this app, it's a complete desaster.",1
Web,Web_3.3,Poland,2022-10-28 08:07:28,"you thought you were participating in a CTF, here is the flag: {DataVizChallenge: 2023}",5
