store,app_version,country,start_date,review,rate
iOS,iOS_2.0,France,2022-07-02 12:23:20,"What a waste of time, this app doesn't work at all.",1
Android,Android_5.0,France,2022-07-02 18:13:23,This mobile app is truly outstanding.,5
Android,Android_5.0,France,2022-07-02 11:52:46,Gret App but I really want the teleportation feture as son as possible.,3
Web,Web_5.0,Romania,2022-07-02 19:26:42,This is a top-notch mobile aplication.,4
Android,Android_5.0,Spain,2022-07-02 19:27:33,"The app is helpful, bt it needs more featurs to be even better.",3
iOS,iOS_2.0,Netherlands,2022-07-02 18:41:12,I am unble to conect to the ap at the momnt and it's anoying.,2
Web,Web_5.0,Netherlands,2022-07-02 12:04:39,I cannot establsh a connection with the ap right now and it's frustratng.,1
Android,Android_5.0,Netherlands,2022-07-02 17:43:53,It's frustratng that I can't acces the ap and I need it to work.,2
iOS,iOS_2.0,Netherlands,2022-07-02 18:02:05,It's frustratng that I can't conect to the ap right now.,2
iOS,iOS_2.0,Netherlands,2022-07-02 18:39:47,I'm havng dificulty conecting to the app today.,1
Android,Android_5.0,Netherlands,2022-07-02 10:50:14,I'm having difficulty accessing the app today.,1
Android,Android_5.0,Netherlands,2022-07-02 08:22:24,I'm unble to log in to the ap today and it's causng problems.,2
Android,Android_5.0,Netherlands,2022-07-02 11:38:03,The ap is not workng for me today and it's frustratng.,2
Android,Android_5.0,Czech Republic,2022-07-02 08:23:11,"The ap is amazng, but I'm really lookng forward to the teleportation feture.",5
Android,Android_5.0,Germany,2022-07-02 13:19:38,That's an excellent mobile application.,5
iOS,iOS_2.0,Italy,2022-07-02 07:56:02,What a remrakble mobile ap.,4
Web,Web_5.0,Italy,2022-07-02 07:26:03,That mobilee app is truley impressif.,4
Android,Android_5.0,Poland,2022-07-02 08:09:29,That's an outstndng mobile app.,4
iOS,iOS_2.0,Poland,2022-07-02 07:32:53,"you thought you were participating in a CTF, here is the flag: {DataVizChallenge: 2023}",5
