store,app_version,country,start_date,review,rate
Android,Android_6.0,Spain,2022-07-11 19:52:15,"This app has potential, but it needs more features to really shine.",3
Android,Android_6.0,Germany,2022-07-11 18:03:47,This app is truly remarckable.,5
Android,Android_6.0,Italy,2022-07-11 12:36:20,"What a disappointment, this app doesn't do anything it promises.",1
Web,Web_3.0,Italy,2022-07-11 07:57:24,It's irritatng that I can't use the ap right now.,2
Android,Android_6.0,Italy,2022-07-11 13:29:54,I'm havng dificulty accesing the ap today and I need it to work.,1
iOS,iOS_7.0,Italy,2022-07-11 08:00:51,I'm experincing conectivity issues with the ap today and it's inconvenint.,1
iOS,iOS_7.0,Italy,2022-07-11 08:03:47,It's inconvenint that I'm havng truble conecting to the ap today.,1
Android,Android_6.0,Italy,2022-07-11 12:04:48,I am unble to conect to the ap at the momnt and it's anoying.,1
Web,Web_3.0,Italy,2022-07-11 08:11:03,I am unble to conect to the ap at the momnt and it's anoying.,2
Web,Web_3.0,Italy,2022-07-11 07:36:17,The ap is not workng for me today and it's frustratng.,3
Android,Android_6.0,Italy,2022-07-11 12:34:48,I can't seem to get the ap to work and I need it for work.,1
Android,Android_6.0,Italy,2022-07-11 08:14:03,The ap is not respondng to my attempts to conect and it's irritatng.,2
Android,Android_6.0,Italy,2022-07-11 12:12:14,It's frustratng that I can't acces the ap right now.,1
Android,Android_6.0,Italy,2022-07-11 07:28:07,The ap is not accesible to me today and it's anoying.,1
iOS,iOS_7.0,Poland,2022-07-11 08:07:33,This app is a disester.,1
Android,Android_6.0,Poland,2022-07-11 11:23:12,This ap is trully remarkble.,4
Android,Android_6.0,Poland,2022-07-11 19:09:08,It's frustratng that I can't acces the ap right now.,1
iOS,iOS_7.0,Poland,2022-07-11 18:24:40,I can't seem to get the ap to work for me today.,1
Web,Web_3.0,Poland,2022-07-11 07:55:40,The app seems to be down for me today.,1
Android,Android_6.0,Poland,2022-07-11 13:00:07,The app is not working for me today.,2
Android,Android_6.0,Poland,2022-07-11 11:37:53,I'm havng dificulty conecting to the ap today and I don't know why.,3
Web,Web_3.0,Poland,2022-07-11 08:09:26,The ap is not respondng to my attempts to conect and it's irritatng.,1
Web,Web_3.0,Poland,2022-07-11 07:32:17,It's irritatng that I can't use the ap right now.,1
iOS,iOS_7.0,Poland,2022-07-11 19:21:49,The app seems to be down for me today.,2
Android,Android_6.0,Poland,2022-07-11 18:49:41,I can't seem to conect to the app today for some reason.,1
iOS,iOS_7.0,Poland,2022-07-11 07:37:53,I can't seem to get the ap to work and it's inconvenint.,2
Web,Web_3.0,Poland,2022-07-11 12:35:06,The ap seems to be down for me today and I can't use it.,2
iOS,iOS_7.0,Poland,2022-07-11 12:19:03,It's frustratng that I can't acces the ap and I need it to work.,2
Android,Android_6.0,Poland,2022-07-11 11:39:38,The ap is not workng for me today and it's frustratng.,3
Web,Web_3.0,Poland,2022-07-11 17:34:21,I cannot establsh a connection with the ap right now and it's frustratng.,1
Web,Web_3.0,Poland,2022-07-11 18:50:56,I'm havng truble with the ap today and it's a problem.,1
iOS,iOS_7.0,Poland,2022-07-11 12:06:15,I'm unble to log in to the ap today and it's causng problems.,2
Android,Android_6.0,Poland,2022-07-11 12:29:45,It's irritatng that I can't use the ap right now.,1
Android,Android_6.0,Poland,2022-07-11 08:38:29,I'm having difficulty accessing the app today.,1
Web,Web_3.0,Poland,2022-07-11 19:29:07,I'm havng trouble with the ap today and I don't know why.,1
Android,Android_6.0,Poland,2022-07-11 18:17:24,I'm havng dificulty conecting to the ap today and I don't know why.,1
Web,Web_3.0,Poland,2022-07-11 18:19:46,I'm experiencing connectivity issues with the app today.,1
Android,Android_6.0,Poland,2022-07-11 08:14:57,I'm havng dificulty conecting to the ap today and I don't know why.,2
iOS,iOS_7.0,Poland,2022-07-11 08:06:22,I'm havng trouble with the ap today and I don't know why.,1
Android,Android_6.0,Poland,2022-07-11 08:12:25,I'm experincing conectivity issues with the ap today and it's inconvenint.,2
Web,Web_3.0,Poland,2022-07-11 07:53:11,The ap is not accesible to me today and it's anoying.,2
Web,Web_3.0,Poland,2022-07-11 10:16:47,I cannot establsh a connection with the ap right now and it's frustratng.,1
iOS,iOS_7.0,Poland,2022-07-11 18:14:23,I'm frustratd that I can't use the ap right now.,1
iOS,iOS_7.0,Poland,2022-07-11 12:59:01,It's inconvenint that I'm havng truble conecting to the ap today.,1
Android,Android_6.0,Poland,2022-07-11 08:57:24,I can't seem to get the ap to work and I need it for work.,1
Android,Android_6.0,Poland,2022-07-11 11:47:37,I am unble to conect to the ap at the momnt and it's anoying.,4
iOS,iOS_7.0,Poland,2022-07-11 19:10:05,The ap is not workng for me today and it's frustratng.,3
Web,Web_3.0,Poland,2022-07-11 08:19:44,The ap is not functionng for me today and I'm not sure why.,1
iOS,iOS_7.0,Poland,2022-07-11 08:11:20,I can't seem to get the ap to work and I need it.,1
Android,Android_6.0,Poland,2022-07-11 18:57:02,The ap is not functionng for me today and I'm not sure why.,1
Android,Android_6.0,Poland,2022-07-11 08:01:36,I'm having difficulty accessing the app today.,1
Android,Android_6.0,Poland,2022-07-11 11:04:32,It's frustratng that I can't acces the ap right now.,1
iOS,iOS_7.0,Poland,2022-07-11 19:16:04,The app seems to be down for me today.,1
iOS,iOS_7.0,Poland,2022-07-11 12:08:21,I'm havng truble with the ap today and it's a problem.,1
Web,Web_3.0,Poland,2022-07-11 19:03:19,I am unble to conect to the ap at the momnt and it's anoying.,1
iOS,iOS_7.0,Poland,2022-07-11 07:49:23,"you thought you were participating in a CTF, here is the flag: {DataVizChallenge: 2023}",5
