store,app_version,country,start_date,review,rate
Android,Android_5.2,Spain,2022-10-11 11:00:55,"This app is a disaster, it's riddled with bugs and issues.",1
iOS,iOS_2.1,Germany,2022-10-11 07:38:38,I'm havng truble accesing the ap today.,2
Web,Web_5.3,Germany,2022-10-11 12:21:00,The ap is not functionng for me today and I'm not sure why.,1
Android,Android_5.2,Germany,2022-10-11 10:46:28,It's frustratng that I can't acces the ap right now.,1
Android,Android_5.2,Germany,2022-10-11 19:57:34,I'm unable to log in to the app today.,2
iOS,iOS_2.1,Germany,2022-10-11 19:42:47,I'm experiencing connectivity issues with the app today.,2
Web,Web_5.3,Germany,2022-10-11 17:36:50,I'm unable to log in to the app today.,1
Android,Android_5.2,Germany,2022-10-11 18:50:54,I'm havng dificulty conecting to the ap today and I don't know why.,1
Android,Android_5.2,Germany,2022-10-11 07:57:35,I'm havng dificulty conecting to the app today.,2
iOS,iOS_2.1,Germany,2022-10-11 07:25:52,It's frustratng that I can't acces the ap and I need it to work.,1
Android,Android_5.2,Germany,2022-10-11 18:24:39,I'm experincing conectivity issues with the ap today and it's inconvenint.,1
Android,Android_5.2,Germany,2022-10-11 18:30:38,The ap is not respondng to my attempts to conect and it's irritatng.,1
iOS,iOS_2.1,Germany,2022-10-11 12:18:12,The app is not accessible to me today.,1
Android,Android_5.2,Germany,2022-10-11 11:34:21,The ap is not functionng for me today and I'm not sure why.,1
iOS,iOS_2.1,Germany,2022-10-11 18:50:55,The ap seems to be down for me today and I can't use it.,1
Android,Android_5.2,Germany,2022-10-11 11:58:01,I can't seem to get the ap to work for me today.,1
Web,Web_5.3,Italy,2022-10-11 08:08:24,This mobile app is incredibly imprressive.,4
iOS,iOS_2.1,Poland,2022-10-11 12:52:10,"you thought you were participating in a CTF, here is the flag: {DataVizChallenge: 2023}",3
