store,app_version,country,start_date,review,rate
iOS,iOS_7.0,France,2022-07-03 07:34:54,"What a disaster, this app is completely broken.",1
Android,Android_6.0,Romania,2022-07-03 12:42:28,"This ap is garbaje, it dosn't worke and it's poorly desgined.",3
Android,Android_6.0,Spain,2022-07-03 11:42:25,"I regret downloading this app, it's a complete disaster.",1
Android,Android_6.0,Spain,2022-07-03 18:43:28,"This aplication has some value, bt it could use some improvemnts to be more comprehensive.",2
Android,Android_6.0,Germany,2022-07-03 19:26:52,"This app is a disester, it's riddld with bugs and isuses.",1
Android,Android_6.0,Germany,2022-07-03 19:39:24,"While this ap is practicl, it could benefit frm more featurs to make it more versitile.",2
iOS,iOS_7.0,Germany,2022-07-03 07:16:17,"I regret downloading this app, it's a complete disaster.",2
Android,Android_6.0,Poland,2022-07-03 12:26:54,This is an incredibly well-designed mobile application.,5
Web,Web_3.0,Poland,2022-07-03 07:55:01,"This application has some value, but it could use some improvements.",3
Android,Android_6.0,Poland,2022-07-03 11:17:20,"you thought you were participating in a CTF, here is the flag: {DataVizChallenge: 2023}",5
