store,app_version,country,start_date,review,rate
Android,Android_8.3,France,2022-11-29 18:25:29,This app is a complete mess.,1
Android,Android_8.3,Spain,2022-11-29 12:36:10,"This app is a joke, it doesn't even function properly.",1
Android,Android_8.3,Germany,2022-11-29 12:44:16,I've nevr seen an app as bad as this one!,1
Android,Android_8.3,Germany,2022-11-29 08:28:39,I can't seem to conect to the app today for some reason.,2
Web,Web_3.5,Germany,2022-11-29 12:22:07,The app is not workng for me today and I don't know why.,2
Android,Android_8.3,Germany,2022-11-29 12:29:20,I'm having difficulty accessing the app today.,1
iOS,iOS_8.1,Germany,2022-11-29 18:33:53,I'm having trouble accessing the app today.,1
Android,Android_8.3,Germany,2022-11-29 19:23:13,I'm havng dificulty conecting to the ap today and I don't know why.,2
Android,Android_8.3,Germany,2022-11-29 07:41:27,The ap seems to be down for me today and I can't use it.,4
Android,Android_8.3,Germany,2022-11-29 11:40:40,I can't seem to get the ap to work and I need it for work.,2
iOS,iOS_8.1,Germany,2022-11-29 18:21:38,It's frustratng that I can't acces the ap and I need it to work.,1
Android,Android_8.3,Germany,2022-11-29 11:42:12,I'm havng dificulty accesing the ap today and I need it to work.,1
Web,Web_3.5,Germany,2022-11-29 11:53:14,The ap seems to be down for me today and I can't use it.,1
Android,Android_8.3,Germany,2022-11-29 19:26:57,I can't seem to get the ap to work for me today.,2
Android,Android_8.3,Germany,2022-11-29 19:57:45,It's inconvenint that I'm havng truble conecting to the ap today.,2
Android,Android_8.3,Germany,2022-11-29 08:24:59,The app is not responding to my attempts to connect.,2
iOS,iOS_8.1,Germany,2022-11-29 07:34:21,I can't seem to get the ap to work and it's inconvenint.,1
Android,Android_8.3,Germany,2022-11-29 13:03:55,I can't seem to get the ap to work and it's inconvenint.,2
iOS,iOS_8.1,Germany,2022-11-29 12:09:29,I am unable to connect to the app at the moment.,1
Android,Android_8.3,Germany,2022-11-29 07:50:44,The ap is not workng for me today and I don't know why.,3
Android,Android_8.3,Germany,2022-11-29 11:19:55,I'm havng dificulty conecting to the ap today and I don't know why.,1
Android,Android_8.3,Germany,2022-11-29 09:24:26,The ap is not respondng to my attempts to conect and it's irritatng.,5
Android,Android_8.3,Germany,2022-11-29 07:40:03,The app is not accessible to me today.,1
Android,Android_8.3,Germany,2022-11-29 11:01:31,I cannot establish a connection with the app right now.,1
Android,Android_8.3,Germany,2022-11-29 11:47:59,The app seems to be down for me today.,1
Web,Web_3.5,Germany,2022-11-29 19:22:02,I am unable to connect to the app at the moment.,2
Android,Android_8.3,Poland,2022-11-29 12:37:15,"you thought you were participating in a CTF, here is the flag: {DataVizChallenge: 2023}",5
