store,app_version,country,start_date,review,rate
iOS,iOS_7.0,France,2022-07-09 19:07:13,"I regret downloading this app, it's a complete disaster.",1
iOS,iOS_7.0,France,2022-07-09 12:49:57,That's a really fantastic mobile application.,5
Web,Web_3.0,Spain,2022-07-09 11:28:14,This is an incredably well-disigned mobil application.,4
Web,Web_3.0,Spain,2022-07-09 08:34:50,This is an eceptional mobile application.,5
Android,Android_6.0,Spain,2022-07-09 08:02:51,That mobil app is simply supurb.,4
iOS,iOS_7.0,Spain,2022-07-09 20:03:07,"What a peice of junk, this app is compleetely broke.",1
Web,Web_3.0,Czech Republic,2022-07-09 08:13:05,"I'm impresed wtih thsi ap, but the teleportaion featue is wht I'm most excietd about.",5
iOS,iOS_7.0,Germany,2022-07-09 07:22:17,"The app is decent, bt it needs more featurs to be better.",2
Web,Web_3.0,Germany,2022-07-09 19:01:26,This ap is simply amazin.,5
Android,Android_6.0,Poland,2022-07-09 18:54:04,That's an expectional mobile application.,5
iOS,iOS_7.0,Poland,2022-07-09 11:15:03,"This app is completely useless, it doesn't work at all.",1
Android,Android_6.0,Poland,2022-07-09 12:19:09,"you thought you were participating in a CTF, here is the flag: {DataVizChallenge: 2023}",4
