store,app_version,country,start_date,review,rate
Android,Android_5.1,France,2022-09-03 07:58:30,"This app is top-notch, but I'm eagerly awaiting the addition of the teleportation feature.",5
iOS,iOS_2.1,Romania,2022-09-03 07:47:03,"This ap is horible, it's not even woth downlodng.",2
iOS,iOS_2.1,Romania,2022-09-03 12:12:16,This app is a complete mess.,2
Android,Android_5.1,Netherlands,2022-09-03 11:53:37,"I'm impresed with this app, but the telportation feature is wht I'm most exitd about.",4
Android,Android_5.1,Netherlands,2022-09-03 07:56:19,This is an exeptional mobil applicaton.,5
Android,Android_5.1,Germany,2022-09-03 12:22:38,"Th app is helpful, bt it nedz more featurs to be fully effectiv.",3
iOS,iOS_2.1,Germany,2022-09-03 08:35:12,This moble app is trully outstandig.,3
Web,Web_5.1,Germany,2022-09-03 08:14:13,"What a piece of junck, this app is completely broken.",1
Web,Web_5.1,Italy,2022-09-03 12:25:21,"This app is a nightmare, it's impossible to use.",2
Android,Android_5.1,Poland,2022-09-03 20:13:15,This ap is simply amazin.,4
iOS,iOS_2.1,Poland,2022-09-03 07:11:14,"This app has its uses, but it's missing some important features that would take it to the next level.",3
Android,Android_5.1,Poland,2022-09-03 19:20:01,"you thought you were participating in a CTF, here is the flag: {DataVizChallenge: 2023}",5
