store,app_version,country,start_date,review,rate
Android,Android_6.2.1,France,2022-08-07 08:11:02,"I regret downloading this app, it's a complete disaster.",1
Android,Android_6.2.1,France,2022-08-07 17:53:38,That mobile app is phenomenal.,4
Android,Android_6.2.1,Spain,2022-08-07 18:00:02,This app is a complete mess.,1
iOS,iOS_7.0,Spain,2022-08-07 11:15:28,This mobil appp is incredibly impressive!,5
iOS,iOS_7.0,Czech Republic,2022-08-07 08:48:47,The ap is not accesible to me today and it's anoying.,1
iOS,iOS_7.0,Czech Republic,2022-08-07 08:18:36,I'm havng dificulty conecting to the app today.,2
Web,Web_3.1,Czech Republic,2022-08-07 12:14:47,It's frustratng that I can't acces the ap and I need it to work.,1
iOS,iOS_7.0,Czech Republic,2022-08-07 18:57:02,I'm havng truble accesing the ap today.,1
Android,Android_6.2.1,Czech Republic,2022-08-07 18:55:36,The app is not workng for me today and I don't know why.,1
Android,Android_6.2.1,Czech Republic,2022-08-07 19:29:54,I can't seem to log in to the ap and it's anoying.,3
Android,Android_6.2.1,Italy,2022-08-07 20:03:47,"I'm extremely dissatisfied with this app, it's not functional at all.",1
Web,Web_3.1,Italy,2022-08-07 11:30:55,Great App but I really want the teleportation feature as soon as possible,3
Web,Web_3.1,Poland,2022-08-07 07:59:57,"This application is functional, but it's missing some key features that would make it exceptional.",3
Android,Android_6.2.1,Poland,2022-08-07 19:10:50,"you thought you were participating in a CTF, here is the flag: {DataVizChallenge: 2023}",4
