store,app_version,country,start_date,review,rate
iOS,iOS_7.1,France,2022-08-26 19:09:52,"The ap is amazng, but I'm raelly loknig forward to the teleportaion featue.",5
iOS,iOS_7.1,France,2022-08-26 18:50:42,"This appication has some valu, but it could use some improvments.",3
Android,Android_7.0,France,2022-08-26 11:17:15,"Thsi appp is a nightmre, it impsosible to use.",1
iOS,iOS_7.1,Romania,2022-08-26 18:25:15,"The app is helpful, bt it's missing sum key featurs that wuld make it more comprehensiv.",3
Android,Android_7.0,Spain,2022-08-26 11:56:46,That's a really fantastic mobile application.,4
iOS,iOS_7.1,Spain,2022-08-26 12:29:35,"This app has potential, but it could benfit frm more featurs.",2
Android,Android_7.0,Spain,2022-08-26 08:19:13,That's an outstnding mobile application!,5
Web,Web_3.1,Germany,2022-08-26 18:51:15,"Thsi app is top-nothc, but I'm eagrely awating the additoin of the teleportaion featue.",3
Android,Android_7.0,Germany,2022-08-26 11:46:54,"I luv this ap, but the teleportation feture is what I'm really after.",4
Android,Android_7.0,Germany,2022-08-26 19:42:07,That's an expectional mobile application.,4
iOS,iOS_7.1,Germany,2022-08-26 11:49:10,"I regret downloading this app, it's a complete disaster.",1
Android,Android_7.0,Poland,2022-08-26 18:21:10,"you thought you were participating in a CTF, here is the flag: {DataVizChallenge: 2023}",4
