store,app_version,country,start_date,review,rate
Android,Android_8.3,France,2022-12-31 07:40:34,"This app is completely useless, it doesn't work at all.",2
Android,Android_8.3,France,2022-12-31 19:16:42,"This app is a joke, it dosn't even function properely.",1
Android,Android_8.3,Spain,2022-12-31 18:12:34,"I'm extremely dissatisfied with this app, it's not functional at all.",5
Web,Web_3.5,Netherlands,2022-12-31 13:39:19,This app is a disaster.,2
Web,Web_3.5,Germany,2022-12-31 18:50:26,I've never seen an app as bad as this one.,2
Web,Web_3.5,Germany,2022-12-31 19:53:12,"What a disaster, this app is completely broken.",1
Android,Android_8.3,Germany,2022-12-31 11:02:37,"This app is terrible, it's not worth the time or effort to use it.",2
iOS,iOS_8.1,Poland,2022-12-31 07:37:54,"This app has its uses, but it's missing some important features that would take it to the next level.",3
Android,Android_8.3,Poland,2022-12-31 19:16:48,"This app has potential, but it has some shortcomings in important areas.",2
Android,Android_8.3,Poland,2022-12-31 19:16:48,"you thought you were participating in a CTF, here is the flag: {DataVizChallenge: 2023}",4
